time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-24T10:49:54.621Z,65.288,-162.4998,13.3,2.7,ml,,,,0.53,ak,ak17388583,2017-11-28T23:10:26.561Z,"163km NE of Nome, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-24T10:44:28.370Z,18.7281,-67.233,17,2.62,md,3,319,0.2877,0.31,pr,pr2017328003,2017-11-24T11:59:12.193Z,"29km NNW of San Antonio, Puerto Rico",earthquake,2.49,1.84,0.39,3,reviewed,pr,pr
2017-11-24T10:18:46.012Z,51.6509,-178.4016,9.2,3,ml,,,,0.63,ak,ak17388578,2017-11-28T14:51:51.346Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-24T09:31:50.020Z,38.8365,-122.8376667,1.74,2.7,md,71,28,0.002692,0.05,nc,nc72929890,2017-12-01T07:25:02.783Z,"10km NW of The Geysers, CA",earthquake,0.09,0.13,0.253,48,reviewed,nc,nc
2017-11-24T09:13:49.454Z,54.7029,-161.8446,73,2.9,ml,,,,0.34,ak,ak17398435,2017-11-28T23:10:25.628Z,"77km SE of Cold Bay, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-11-24T07:32:50.998Z,54.3634,-162.9764,33.7,2.6,ml,,,,0.13,ak,ak17398429,2017-11-28T14:51:46.889Z,"61km SSE of False Pass, Alaska",earthquake,,8.1,,,reviewed,ak,ak
2017-11-24T07:31:14.870Z,49.0351,149.8006,387.56,4.5,mb,,123,5.162,0.53,us,us2000btu7,2017-11-24T07:46:21.040Z,"67km ENE of Vostok, Russia",earthquake,10.7,9.4,0.066,67,reviewed,us,us
2017-11-24T07:26:56.480Z,18.2315,-67.0286,24,2.86,md,9,66,0.0799,0.16,pr,pr2017328002,2017-11-24T16:21:25.811Z,"4km SW of Las Marias, Puerto Rico",earthquake,0.46,1.13,0.46,9,reviewed,pr,pr
2017-11-24T07:24:29.760Z,-11.9018,-77.3087,52.57,3.8,mb,,203,0.464,1.04,us,us2000bty9,2017-11-25T06:26:43.975Z,"25km NW of Callao, Peru",earthquake,11.5,14,0.51,1,reviewed,us,us
2017-11-24T06:55:14.107Z,51.1693,-176.2428,25.6,2.5,ml,,,,0.47,ak,ak17388503,2017-11-28T14:51:46.048Z,"84km SSE of Adak, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-11-24T04:42:54.116Z,51.1518,-176.2783,16.8,2.6,ml,,,,0.53,ak,ak17388493,2017-11-28T14:51:43.185Z,"85km SSE of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-24T03:51:49.310Z,18.7185,-66.4395,16,3.1,md,6,266,0.487,0.24,pr,pr2017328001,2017-11-24T09:01:53.247Z,"28km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.55,1.81,0.04,4,reviewed,pr,pr
2017-11-24T03:40:03.431Z,56.1533,-161.735,224.8,3.5,ml,,,,0.8,ak,ak17388485,2017-11-28T23:10:24.135Z,"119km NW of Sand Point, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-11-24T01:40:14.550Z,37.8671667,-84.7398333,35.36,2.62,md,14,75,0.2507,0.2,se,se60047518,2017-11-27T17:51:00.819Z,"6km W of Wilmore, Kentucky",earthquake,0.41,1.25,0.093,8,reviewed,se,se
2017-11-24T01:25:24.463Z,59.8299,-136.7093,6.4,2.5,ml,,,,0.58,ak,ak17388452,2017-11-28T23:10:23.630Z,"88km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-24T00:56:15.670Z,19.3353,-67.8913,60,3.19,md,5,342,1.1668,0.38,pr,pr2017328000,2017-12-04T06:20:20.040Z,"107km NNE of Punta Cana, Dominican Republic",earthquake,6.07,18.08,0.14,4,reviewed,pr,pr
2017-11-23T22:33:07.770Z,5.6331,127.0837,147.75,4.2,mb,,125,2.067,0.98,us,us1000bjtv,2017-12-05T03:18:27.040Z,"128km SE of Pondaguitan, Philippines",earthquake,12.1,9.8,0.113,22,reviewed,us,us
2017-11-23T22:30:50.330Z,33.7078,48.6789,10,4.4,mb,,114,2.821,1.05,us,us2000btpe,2017-12-04T05:51:32.611Z,"22km SSW of Borujerd, Iran",earthquake,4.9,1.9,0.123,19,reviewed,us,us
2017-11-23T22:30:17.550Z,38.4272,72.0058,39.65,4.4,mb,,65,0.936,0.85,us,us2000btpc,2017-12-04T05:53:37.726Z,"48km E of Vanj, Tajikistan",earthquake,5.8,7.3,0.107,25,reviewed,us,us
2017-11-23T22:27:18.160Z,-24.3278,179.772,506.03,4.2,mb,,172,5.31,0.4,us,us1000bjtu,2017-12-03T02:13:47.040Z,"South of the Fiji Islands",earthquake,19.1,15.4,0.136,15,reviewed,us,us
2017-11-23T20:44:40.390Z,7.5193,-76.0517,31.64,4.4,mb,,81,1.371,1.5,us,us2000btmv,2017-12-02T09:32:18.148Z,"49km NW of Ituango, Colombia",earthquake,6.3,8.2,0.109,24,reviewed,us,us
2017-11-23T20:25:55.070Z,14.1968,-93.2753,10,4.4,mb,,188,1.565,1.25,us,us2000btmp,2017-11-23T21:49:12.040Z,"108km WSW of Puerto Madero, Mexico",earthquake,8.5,2,0.061,76,reviewed,us,us
2017-11-23T20:25:07.143Z,50.883,-175.1703,4.5,2.5,ml,,,,0.29,ak,ak17394998,2017-11-28T00:53:33.543Z,"151km SE of Adak, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2017-11-23T18:47:13.099Z,58.1498,-151.8961,22.5,2.9,ml,,,,0.56,ak,ak17388331,2017-11-28T00:53:31.962Z,"49km NNE of Kodiak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-11-23T18:20:50.455Z,51.4168,-174.3963,17.5,3,ml,,,,0.24,ak,ak17388328,2017-11-28T00:53:31.120Z,"87km S of Atka, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-11-23T18:09:40.030Z,-21.6579,168.7282,10,4.7,mb,,106,0.672,1.08,us,us2000btm1,2017-11-23T21:54:36.040Z,"88km E of Tadine, New Caledonia",earthquake,9.7,1.9,0.102,29,reviewed,us,us
2017-11-23T18:02:35.740Z,27.1448,130.375,10,5.5,mww,,44,1.523,1.03,us,us2000btkn,2017-11-27T20:52:36.040Z,"161km SSE of Naze, Japan",earthquake,4.5,1.6,0.061,26,reviewed,us,us
2017-11-23T17:32:43.200Z,-19.0094,169.901,253.92,4.2,mb,,259,3.021,0.76,us,us2000btkh,2017-11-23T22:29:42.040Z,"89km NE of Isangel, Vanuatu",earthquake,16.4,16.1,0.153,12,reviewed,us,us
2017-11-23T15:45:11.420Z,-21.1914,168.383,16.43,5.1,mww,,103,0.437,1.03,us,us2000btjy,2017-11-25T15:09:32.040Z,"65km NE of Tadine, New Caledonia",earthquake,3.5,4.1,0.075,17,reviewed,us,us
2017-11-23T11:08:20.871Z,57.435,-146.3737,11.7,2.5,ml,,,,0.55,ak,ak17394970,2017-11-28T21:36:48.054Z,"222km S of Middleton Island, Alaska",earthquake,,5,,,reviewed,ak,ak
2017-11-23T09:48:07.486Z,63.0533,-150.9352,124.7,3,ml,,,,0.55,ak,ak17388233,2017-11-28T21:36:46.653Z,"91km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-23T09:43:34.780Z,29.3616,108.1037,10,5.1,mb,,40,8.905,1.11,us,us2000btg4,2017-11-23T11:12:09.077Z,"78km ESE of Fuling, China",earthquake,9,1.9,0.056,104,reviewed,us,us
2017-11-23T09:05:30.190Z,46.7696,152.742,38.38,4.7,mb,,139,7.104,0.7,us,us2000btfx,2017-11-23T09:22:30.040Z,"Kuril Islands",earthquake,8.2,6.3,0.055,102,reviewed,us,us
2017-11-23T09:00:38.030Z,18.0986,-68.3378,115,3.62,md,6,336,0.905,0.28,pr,pr2017327000,2017-11-23T12:03:10.544Z,"42km SE of Boca de Yuma, Dominican Republic",earthquake,4.08,2.77,0.04,5,reviewed,pr,pr
2017-11-23T07:13:47.370Z,29.8713,95.0868,10,4.7,mb,,112,5.156,0.83,us,us2000btfh,2017-11-23T07:30:52.040Z,"64km W of Zhamog, China",earthquake,10.8,1.9,0.084,43,reviewed,us,us
2017-11-23T04:55:50.440Z,35.9531667,-119.6996667,21.6,2.75,md,53,89,0.3494,0.13,nc,nc72929295,2017-11-28T05:05:02.887Z,"20km SW of Corcoran, California",earthquake,0.28,0.43,0.215,72,reviewed,nc,nc
2017-11-23T03:33:58.690Z,-2.1688,-80.397,54.43,4.1,mb,,100,0.594,0.72,us,us2000btp2,2017-11-28T02:23:01.244Z,"41km SSW of Pedro Carbo, Ecuador",earthquake,5.8,14.9,0.261,4,reviewed,us,us
2017-11-23T02:56:50.180Z,46.9043333,-112.5376667,14.79,2.73,ml,19,113,0.096,0.13,mb,mb80270874,2017-11-24T01:00:34.646Z,"12km ESE of Lincoln, Montana",earthquake,0.34,0.41,0.188,10,reviewed,mb,mb
2017-11-23T02:47:23.150Z,28.0363,55.5556,10,4.1,mb,,123,3.132,0.97,us,us2000btdu,2017-11-23T03:00:07.040Z,"118km NW of Bandar 'Abbas, Iran",earthquake,9.3,1.7,0.14,14,reviewed,us,us
2017-11-23T02:45:36.250Z,36.0663333,-117.9971667,4.53,2.87,ml,32,67,0.1044,0.12,ci,ci37817055,2017-11-28T04:49:05.879Z,"5km WNW of Coso Junction, CA",earthquake,0.14,0.44,0.132,92,reviewed,ci,ci
2017-11-23T02:15:26.690Z,33.492,-116.799,5.11,2.62,ml,111,27,0.01523,0.23,ci,ci37817047,2017-11-23T05:09:17.317Z,"8km NE of Aguanga, CA",earthquake,0.13,0.47,0.172,168,reviewed,ci,ci
2017-11-23T02:14:17.290Z,29.8405,95.1719,26.35,4.4,mb,,129,5.173,0.83,us,us2000btdi,2017-11-28T01:42:34.432Z,"55km W of Zhamog, China",earthquake,13,8,0.13,17,reviewed,us,us
2017-11-23T01:59:08.751Z,51.6448,178.8408,65.1,2.5,ml,,,,0.32,ak,ak17394937,2017-11-28T21:36:44.981Z,"41km SE of Little Sitkin Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-11-23T01:15:37.940Z,33.3481667,-116.3043333,12.29,2.52,ml,104,27,0.05676,0.19,ci,ci37817007,2017-11-23T02:17:29.500Z,"12km NNE of Borrego Springs, CA",earthquake,0.12,0.46,0.148,142,reviewed,ci,ci
2017-11-23T01:08:29.074Z,53.2448,-167.909,69.9,2.7,ml,,,,0.32,ak,ak17394931,2017-11-28T00:53:04.203Z,"72km ENE of Nikolski, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-11-23T00:58:01.000Z,46.407,-72.557,18,2.6,mb_lg,,,,1.11,us,us2000btt9,2017-12-04T03:45:05.648Z,"6km N of Trois-Rivieres, Canada",earthquake,4.2,1.9,,,reviewed,ott,ott
2017-11-23T00:54:57.490Z,36.2836,-97.4984,5,2.9,mb_lg,,26,0.214,0.22,us,us2000btcv,2017-11-23T23:11:55.233Z,"18km W of Perry, Oklahoma",earthquake,1.3,2,0.08,41,reviewed,us,us
2017-11-22T23:44:48.952Z,57.6708,-155.5426,75.7,2.7,ml,,,,0.65,ak,ak17388157,2017-11-27T18:36:02.997Z,"94km W of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-22T22:37:35.290Z,40.5751,22.5711,11.87,4.4,mb,,33,0.926,1.04,us,us2000bta3,2017-12-04T14:26:16.222Z,"1km WNW of Kleidion, Greece",earthquake,4.8,5.1,0.112,23,reviewed,us,us
2017-11-22T22:32:44.100Z,17.7621,-67.9743,104,2.92,md,4,336,0.8985,0.33,pr,pr2017326001,2017-11-23T00:58:10.040Z,"86km WSW of Pole Ojea, Puerto Rico",earthquake,10.27,6.15,0.07,3,reviewed,pr,pr
2017-11-22T21:44:15.840Z,-22.8474,-67.1742,207.23,4,mb,,93,0.932,0.69,us,us2000bt8u,2017-11-22T22:26:52.040Z,"107km E of San Pedro de Atacama, Chile",earthquake,9.4,14,0.259,4,reviewed,us,us
2017-11-22T20:50:55.410Z,46.8787,-112.4572,5,3,ml,,203,0.156,0.27,us,us2000bt78,2017-11-23T16:33:13.040Z,"19km ESE of Lincoln, Montana",earthquake,2.6,1.9,0.051,50,reviewed,us,us
2017-11-22T20:42:50.040Z,46.8839,-112.453,5,2.6,ml,,115,0.141,0.52,us,us2000bt7a,2017-11-23T16:13:22.040Z,"19km ESE of Lincoln, Montana",earthquake,1.6,1.9,0.066,30,reviewed,us,us
2017-11-22T20:42:07.780Z,11.0935,-62.1878,108.45,4.3,mb,,70,1.157,0.78,us,us2000bt75,2017-11-23T14:11:41.318Z,"58km NNE of Gueiria, Venezuela",earthquake,9.3,9.7,0.113,22,reviewed,us,us
2017-11-22T20:34:03.870Z,34.7981,45.6353,10,4.3,mb,,112,0.325,1.03,us,us2000bt6p,2017-11-23T16:41:41.040Z,"42km NNW of Sarpol-e Zahab, Iran",earthquake,7.5,1.9,0.106,25,reviewed,us,us
2017-11-22T20:22:53.470Z,37.038,28.6237,10,5,mww,,48,0.916,0.83,us,us2000bt6a,2017-11-23T07:25:04.310Z,"19km ESE of Ula, Turkey",earthquake,5.2,1.8,0.073,18,reviewed,us,us
2017-11-22T19:47:13.580Z,34.7568,45.6268,10,4.3,mb,,66,0.367,0.8,us,us2000bt68,2017-11-22T21:03:56.040Z,"39km NNW of Sarpol-e Zahab, Iran",earthquake,4.7,1.9,0.077,47,reviewed,us,us
2017-11-22T17:38:20.420Z,53.7054,-165.4261,49.06,4.3,mb,,153,0.476,1.78,us,us2000bt0x,2017-11-28T19:40:58.464Z,"53km SSE of Akutan, Alaska",earthquake,8.4,10.2,0.052,105,reviewed,us,us
2017-11-22T16:53:10.120Z,-10.487,120.2453,35,4.6,mb,,83,2.691,1.18,us,us2000bsye,2017-11-22T22:32:11.040Z,"32km S of Nggongi Satu, Indonesia",earthquake,7.2,2,0.105,27,reviewed,us,us
2017-11-22T16:42:36.780Z,34.9152,45.5299,10,4.2,mb,,174,0.254,1.28,us,us2000bsx1,2017-11-22T22:22:39.110Z,"50km SW of Halabjah, Iraq",earthquake,5.9,1.9,0.086,38,reviewed,us,us
2017-11-22T14:20:09.850Z,23.5111,120.6971,14.58,5.1,mww,,37,0.218,1.01,us,us2000bsu1,2017-11-27T16:06:50.169Z,"25km E of Jiayi Shi, Taiwan",earthquake,5.1,3.9,0.08,15,reviewed,us,us
2017-11-22T14:19:55.887Z,60.0368,-151.6222,70,3.1,ml,,,,0.64,ak,ak17376065,2017-11-28T19:36:47.847Z,"30km NNE of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-22T13:33:21.650Z,19.4293333,-155.3348333,5.975,3.36,ml,23,110,,0.07,hv,hv61984741,2017-11-25T20:00:28.768Z,"10km W of Volcano, Hawaii",earthquake,0.48,1.22,0.225,29,reviewed,hv,hv
2017-11-22T13:31:05.320Z,19.4328333,-155.3345,5.105,2.63,ml,21,134,,0.05,hv,hv61984736,2017-11-22T19:38:29.540Z,"10km W of Volcano, Hawaii",earthquake,0.53,1.33,0.181,24,reviewed,hv,hv
2017-11-22T13:26:13.800Z,9.4859,-84.6407,17.35,4.2,mwr,,181,0.176,0.48,us,us2000bstt,2017-11-23T00:10:46.682Z,"14km S of Jaco, Costa Rica",earthquake,4.7,6.7,0.066,22,reviewed,us,us
2017-11-22T13:07:23.949Z,51.4801,-177.0749,39.7,2.9,ml,,,,0.38,ak,ak17374434,2017-11-27T18:35:49.988Z,"53km SSW of Adak, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-11-22T12:45:38.930Z,49.035,-112.8856667,7.23,3.29,ml,21,137,0.599,0.59,mb,mb80270759,2017-11-22T17:01:16.650Z,"35km ESE of Cardston, Canada",earthquake,2.76,4.73,0.275,10,reviewed,mb,mb
2017-11-22T08:57:36.411Z,52.6088,-169.9302,72.5,2.9,ml,,,,0.38,ak,ak17374411,2017-11-27T18:35:43.083Z,"51km E of Yunaska Island, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-22T08:27:35.688Z,59.4016,-152.4894,64.1,3,ml,,,,0.67,ak,ak17374395,2017-11-28T19:36:46.092Z,"55km SW of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-22T07:53:59.490Z,19.3878333,-155.248,2.662,2.55,ml,14,96,,0.08,hv,hv61984456,2017-11-22T22:44:22.860Z,"4km SSW of Volcano, Hawaii",earthquake,0.23,0.31,0.168,8,reviewed,hv,hv
2017-11-22T07:42:58.800Z,-36.5205,177.5204,22.77,5.2,mb,,70,1.215,1.14,us,us2000bsrh,2017-11-27T23:56:32.055Z,"158km ENE of Tairua, New Zealand",earthquake,6.6,5.7,0.117,24,reviewed,us,us
2017-11-22T06:49:00.550Z,52.8612,-168.3219,45.18,4.5,mb,,169,0.955,1.35,us,us2000bsqs,2017-11-28T19:36:45.515Z,"37km ESE of Nikolski, Alaska",earthquake,10.7,9.7,0.064,72,reviewed,us,us
2017-11-22T06:34:11.610Z,49.4148333,-116.8631667,4.45,3.22,ml,16,276,1.164,0.18,mb,mb80270704,2017-11-26T05:56:27.105Z,"32km ESE of Nelson, Canada",earthquake,2.97,1.68,0.382,8,reviewed,mb,mb
2017-11-22T06:30:01.170Z,-22.3085,-67.312,174.66,4.8,mb,,30,1.025,1.42,us,us2000bsqn,2017-11-22T06:42:05.040Z,"114km NE of San Pedro de Atacama, Chile",earthquake,5.7,8,0.128,19,reviewed,us,us
2017-11-22T06:09:56.433Z,52.3339,-169.5407,24.8,3.1,ml,,,,0.46,ak,ak17371104,2017-11-28T19:36:44.621Z,"81km SW of Nikolski, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-11-22T05:59:26.340Z,35.3783,-98.0948,5,2.6,mb_lg,,119,0.357,0.32,us,us2000bsqe,2017-11-23T05:43:52.480Z,"14km W of Union City, Oklahoma",earthquake,1.8,1.9,0.124,17,reviewed,us,us
2017-11-22T05:41:31.716Z,60.4235,-139.6302,12.6,2.8,ml,,,,0.99,ak,ak17371089,2017-11-28T19:36:44.022Z,"97km N of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-22T05:11:23.380Z,35.4151,-98.1068,7.23,2.6,mb_lg,,42,0.373,0.45,us,us2000bspy,2017-11-22T15:49:38.117Z,"15km W of Union City, Oklahoma",earthquake,2.5,7.4,0.128,16,reviewed,us,us
2017-11-22T04:00:25.800Z,-20.5092,-68.9102,110.08,4.2,mb,,43,0.431,0.94,us,us2000bspf,2017-11-22T04:11:54.040Z,"132km ESE of Iquique, Chile",earthquake,5.4,6,0.141,14,reviewed,us,us
2017-11-22T03:49:49.810Z,14.8708,52.0313,10,4.6,mb,,189,9.539,0.72,us,us2000bspd,2017-11-22T04:01:55.040Z,"71km SSE of Qishn, Yemen",earthquake,8,2,0.158,12,reviewed,us,us
2017-11-22T03:36:59.420Z,19.3911667,-155.2776667,2.683,2.56,ml,41,42,,0.09,hv,hv61984381,2017-11-22T20:01:23.240Z,"6km SW of Volcano, Hawaii",earthquake,0.17,0.16,0.219,18,reviewed,hv,hv
2017-11-22T02:23:40.030Z,19.0133,-64.76,45,3.58,md,6,340,1.6582,0.31,pr,pr2017326000,2017-11-22T09:42:46.840Z,"67km NNW of Road Town, British Virgin Islands",earthquake,4.57,20.83,0.04,4,reviewed,pr,pr
2017-11-22T01:11:22.390Z,0.3808,124.4485,98.62,5.1,mww,,48,2.192,1.04,us,us2000bsmy,2017-11-22T01:32:19.040Z,"33km SSE of Lolayan, Indonesia",earthquake,6.9,6.1,0.073,18,reviewed,us,us
2017-11-22T00:51:55.820Z,15.1651,-94.1519,35.21,4.4,mb,,140,1.047,1.1,us,us2000bsmu,2017-12-06T01:24:23.040Z,"100km SSW of Paredon, Mexico",earthquake,5,10.4,0.083,42,reviewed,us,us
2017-11-22T00:20:54.670Z,7.0608,127.0761,10,4.7,mb,,135,1.485,0.66,us,us1000bjfx,2017-12-06T01:01:13.040Z,"60km ESE of Santiago, Philippines",earthquake,12.1,1.9,0.1,30,reviewed,us,us
2017-11-21T23:49:57.850Z,35.6956667,-118.3875,4.07,2.97,ml,64,49,0.02904,0.16,ci,ci37816407,2017-11-25T23:11:08.127Z,"6km ESE of Wofford Heights, CA",earthquake,0.12,0.24,0.157,180,reviewed,ci,ci
2017-11-21T23:41:01.420Z,-21.264,168.6277,10,4.6,mb,,96,0.597,1.21,us,us1000bjdh,2017-12-06T00:26:16.040Z,"83km ENE of Tadine, New Caledonia",earthquake,4.1,1.9,0.146,14,reviewed,us,us
2017-11-21T23:38:23.320Z,50.6237,178.9364,29.84,3.1,ml,,222,0.788,0.64,us,us2000bv1e,2017-12-06T00:17:29.040Z,"150km SSE of Little Sitkin Island, Alaska",earthquake,7.6,17.3,,,reviewed,us,ak
2017-11-21T23:22:10.500Z,-21.4035,168.7142,10,4.3,mb,,210,0.641,0.92,us,us1000bjdm,2017-12-05T23:14:48.040Z,"87km E of Tadine, New Caledonia",earthquake,7,1.7,0.202,7,reviewed,us,us
2017-11-21T22:06:09.090Z,55.0892,-157.8243,10.4,2.6,ml,,,,0.36,ak,ak17393923,2017-11-28T02:21:31.414Z,"116km ENE of Chernabura Island, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2017-11-21T22:03:06.990Z,55.1539,-157.6977,0,3.6,mb,,,,0.76,us,us2000bsjc,2017-11-28T02:21:30.865Z,"126km ENE of Chernabura Island, Alaska",earthquake,4.8,7.1,0.224,5,reviewed,ak,us
2017-11-21T21:56:13.670Z,18.6915,-66.8768,71,2.76,md,5,296,0.3242,0.09,pr,pr2017325002,2017-11-22T23:35:16.040Z,"20km N of Camuy, Puerto Rico",earthquake,1.32,0.83,0.29,5,reviewed,pr,pr
2017-11-21T21:27:01.318Z,54.8408,-159.2084,12,2.5,ml,,,,0.28,ak,ak17366160,2017-11-27T18:15:57.972Z,"23km ENE of Chernabura Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-11-21T21:06:58.805Z,51.0306,-178.4701,19.4,3.3,ml,,,,0.64,ak,ak17366146,2017-11-28T02:21:30.409Z,"51km ESE of Amatignak Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-21T21:02:11.980Z,55.3004,-157.929,33.05,4.7,mb,,139,1.04,1.02,us,us2000bsi2,2017-11-28T02:21:29.682Z,"118km SSE of Chignik Lake, Alaska",earthquake,7.6,6,0.082,45,reviewed,us,us
2017-11-21T18:49:46.968Z,51.9012,-171.466,24.7,2.9,ml,,,,0.5,ak,ak17362927,2017-11-28T02:21:29.264Z,"66km SSW of Amukta Island, Alaska",earthquake,,4.1,,,reviewed,ak,ak
2017-11-21T18:23:38.390Z,-21.2718,168.7068,10,5.2,mww,,88,0.663,1.18,us,us2000bsfd,2017-11-21T21:46:21.040Z,"90km ENE of Tadine, New Caledonia",earthquake,5.9,1.8,0.073,18,reviewed,us,us
2017-11-21T17:40:47.600Z,-9.8548,113.0568,35,4.7,mb,,113,1.75,0.64,us,us2000bsen,2017-11-21T18:17:12.040Z,"164km SSE of Krajan Tambakrejo, Indonesia",earthquake,7.3,2,0.096,33,reviewed,us,us
2017-11-21T17:14:43.410Z,36.0579,-97.7953,5,2.8,mb_lg,,41,0.109,0.14,us,us2000bsdx,2017-11-21T21:15:36.745Z,"10km ESE of Hennessey, Oklahoma",earthquake,1.4,1.9,0.208,6,reviewed,us,us
2017-11-21T17:09:26.360Z,59.8608,-136.758,5,2.6,ml,,116,0.829,0.59,us,us2000bse1,2017-11-28T02:21:27.889Z,"92km WNW of Skagway, Alaska",earthquake,1.8,2,0.052,48,reviewed,us,us
2017-11-21T16:00:49.180Z,-21.3719,168.6446,10,5.2,mww,,92,0.582,0.87,us,us2000bsc3,2017-11-21T21:44:58.040Z,"81km ENE of Tadine, New Caledonia",earthquake,5.7,1.8,0.068,21,reviewed,us,us
2017-11-21T15:20:09.880Z,-21.3725,168.7231,10,4.9,mb,,246,0.654,0.37,us,us2000bsbi,2017-11-21T17:07:49.040Z,"89km ENE of Tadine, New Caledonia",earthquake,5.9,1.4,0.119,22,reviewed,us,us
2017-11-21T14:56:16.790Z,9.4178,-40.521,10,5.1,mb,,45,17.424,1.05,us,us2000bsb7,2017-11-21T15:42:26.040Z,"Central Mid-Atlantic Ridge",earthquake,11.3,1.9,0.041,191,reviewed,us,us
2017-11-21T14:23:36.127Z,50.3634,-175.4465,25.6,2.7,ml,,,,0.55,ak,ak17393887,2017-11-27T18:15:44.413Z,"188km SSE of Adak, Alaska",earthquake,,10.9,,,reviewed,ak,ak
2017-11-21T14:23:34.450Z,-21.2635,168.6468,10,5.1,mb,,99,0.613,0.91,us,us2000bsat,2017-11-21T22:32:24.040Z,"85km ENE of Tadine, New Caledonia",earthquake,5.4,1.7,0.097,34,reviewed,us,us
2017-11-21T14:04:39.500Z,34.8772,-97.6821,2.363,3,ml,,44,,0.38,us,us2000bsa6,2017-11-23T03:42:49.707Z,"8km WNW of Lindsay, Oklahoma",earthquake,1.3,5.9,,,reviewed,tul,tul
2017-11-21T13:15:20.860Z,38.3885,75.4981,136.89,4.3,mb,,112,3.051,0.36,us,us2000bs9n,2017-11-21T15:22:50.040Z,"125km SSW of Kashi, China",earthquake,5.1,9.9,0.201,7,reviewed,us,us
2017-11-21T12:49:30.010Z,15.9378,-94.98,57.16,4.1,mb,,166,1.15,1.42,us,us1000bjcq,2017-12-02T13:58:46.040Z,"29km S of San Mateo del Mar, Mexico",earthquake,8.6,10.8,0.123,18,reviewed,us,us
2017-11-21T12:17:29.800Z,-21.1327,168.694,10,4.5,mb,,251,0.709,0.77,us,us1000bjd0,2017-12-02T14:09:07.040Z,"95km ENE of Tadine, New Caledonia",earthquake,4.4,1.9,0.222,6,reviewed,us,us
2017-11-21T09:56:39.650Z,-21.3339,168.5969,10,4.9,mb,,87,1.383,1.37,us,us2000bs8i,2017-11-21T10:21:46.040Z,"77km ENE of Tadine, New Caledonia",earthquake,4.3,1.9,0.078,98,reviewed,us,us
2017-11-21T09:52:54.554Z,55.8212,-158.2781,48.7,2.7,ml,,,,0.45,ak,ak17356412,2017-11-27T18:15:37.677Z,"57km SSE of Chignik Lake, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-11-21T09:47:16.000Z,49.55,-129.249,28,4.7,Mb,59,183.599985312001,1.417542,1.53,at,at00ozrhus,2017-11-23T07:09:10.817Z,"182km SW of Port Hardy, Canada",earthquake,0,0,,35,reviewed,at,at
2017-11-21T09:31:17.440Z,-22.108,-174.3106,10,4.9,mb,,83,5.094,1.43,us,us2000bs8n,2017-11-21T10:32:04.040Z,"108km SE of `Ohonua, Tonga",earthquake,4.7,1.9,0.076,55,reviewed,us,us
2017-11-21T09:23:01.123Z,51.8188,-179.9608,162.5,2.5,ml,,,,0.51,ak,ak17393867,2017-11-27T18:15:36.053Z,"33km ESE of Semisopochnoi Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-11-21T08:25:03.520Z,63.212,-150.6068,127.7,2.7,ml,,,,0.49,ak,ak17354818,2017-12-03T09:50:43.040Z,"85km WSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-11-21T07:54:48.940Z,17.9928,-68.3646,140,3.37,md,4,214,0.5214,0.3,pr,pr2017325001,2017-12-03T09:48:36.040Z,"41km SE of Boca de Yuma, Dominican Republic",earthquake,9.78,6.09,0.24,2,reviewed,pr,pr
2017-11-21T07:44:58.400Z,-21.3074,168.4854,10,4.6,mb,,136,0.457,0.97,us,us1000bjcn,2017-12-03T09:47:15.040Z,"67km ENE of Tadine, New Caledonia",earthquake,5.4,1.9,0.125,19,reviewed,us,us
